scenario_name,scenario_category,expected_algorithm,request_id,security_level,risk_score,conf_score,has_qkd,proposed_algorithms,fallback_algorithms,response_time,feedback_success,feedback_latency,feedback_resource_usage,diversity_penalty,diversity_bonus,base_success_prob,timestamp
AES 256 GCM - Symmetric Encryption,classical_aes256,AES_256_GCM,aes-256-017,moderate,0.55,0.6,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.146758317947388,True,21.61,0.37,0.2,0.0,0.73,2025-12-10T14:21:57.188743
AES 192 - Medium Symmetric,classical_aes192,AES_192,aes-192-018,moderate,0.5,0.55,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.113855361938477,False,94.59,0.45,0.2,0.0,0.35,2025-12-10T14:22:05.550043
ChaCha20-Poly1305 - Stream Cipher,classical_chacha,CHACHA20_POLY1305,chacha20-019,moderate,0.52,0.57,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.138928413391113,False,92.33,0.46,0.2,0.0,0.35,2025-12-10T14:22:13.947855
FALLBACK AES - Emergency Mode,fallback,FALLBACK_AES,fallback-aes-020,moderate,0.6,0.65,False,"['AES_192', 'AES_256_GCM']",[],6.139244794845581,True,41.54,0.4,0.1,0.05,0.475,2025-12-10T14:22:22.346635
QKD BB84 - Ultra Security,quantum_bb84,QKD_BB84,qkd-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.125056028366089,True,56.28,0.78,0.25,0.0,0.68,2025-12-10T14:22:31.225810
QKD E91 - Entanglement Based,quantum_e91,QKD_E91,qkd-e91-002,very_high,0.9,0.93,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.1331627368927,False,277.73,1.0,0.25,0.0,0.3,2025-12-10T14:22:39.607711
QKD CV-QKD - Continuous Variable,quantum_cv,QKD_CV-QKD,qkd-cv-003,high,0.85,0.88,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.132906675338745,False,267.17,1.0,0.25,0.0,0.3,2025-12-10T14:22:47.975762
QKD MDI-QKD - Measurement Device Independent,quantum_mdi,QKD_MDI-QKD,qkd-mdi-004,high,0.83,0.86,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.140685319900513,False,266.02,1.0,0.25,0.0,0.3,2025-12-10T14:22:56.366461
QKD DECOY - Decoy State Protocol,quantum_decoy,QKD_DECOY,qkd-decoy-005,very_high,0.91,0.94,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.157137393951416,False,289.81,1.0,0.25,0.0,0.3,2025-12-10T14:23:04.771636
PQC KYBER - Post-Quantum KEM,pqc_kyber,PQC_KYBER,pqc-kyber-006,ultra,0.93,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.149521350860596,True,33.29,0.61,0.2,0.0,0.73,2025-12-10T14:23:13.172938
PQC DILITHIUM - Digital Signature,pqc_dilithium,PQC_DILITHIUM,pqc-dilithium-007,very_high,0.88,0.91,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.134244680404663,False,174.03,0.81,0.2,0.0,0.35,2025-12-10T14:23:21.556426
PQC NTRU - Lattice-Based Encryption,pqc_ntru,PQC_NTRU,pqc-ntru-008,very_high,0.86,0.89,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1242382526397705,True,45.36,0.81,0.2,0.0,0.35,2025-12-10T14:23:29.936595
PQC SABER - Module Learning,pqc_saber,PQC_SABER,pqc-saber-009,high,0.8,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1518402099609375,False,146.96,0.79,0.2,0.0,0.35,2025-12-10T14:23:38.341258
PQC FALCON - Fast Fourier Lattice,pqc_falcon,PQC_FALCON,pqc-falcon-010,ultra,0.94,0.97,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.138463258743286,True,58.84,0.82,0.2,0.0,0.35,2025-12-10T14:23:46.698883
PQC SPHINCS+ - Stateless Hash-Based,pqc_sphincs,PQC_SPHINCS,pqc-sphincs-011,very_high,0.89,0.92,False,"['PQC_DILITHIUM', 'AES_256_GCM']",[],6.1552698612213135,True,77.34,0.8,0.1,0.05,0.475,2025-12-10T14:23:55.096556
HYBRID QKD+PQC - Maximum Security,hybrid_qkd_pqc,HYBRID_QKD_PQC,hybrid-qkd-pqc-012,ultra,0.97,0.99,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.137509822845459,True,106.96,1.0,0.25,0.0,0.3,2025-12-10T14:24:03.480648
HYBRID RSA+PQC - Transition Security,hybrid_rsa,HYBRID_RSA_PQC,hybrid-rsa-013,very_high,0.82,0.85,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.150363206863403,False,152.91,0.83,0.2,0.0,0.35,2025-12-10T14:24:11.874918
HYBRID ECC+PQC - Elliptic Curve Hybrid,hybrid_ecc,HYBRID_ECC_PQC,hybrid-ecc-014,high,0.75,0.79,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.143286943435669,False,121.37,0.8,0.2,0.0,0.35,2025-12-10T14:24:20.273167
RSA 4096 - Classical Strong,classical_rsa,RSA_4096,rsa-4096-015,high,0.7,0.74,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.124311685562134,False,103.45,0.65,0.2,0.0,0.35,2025-12-10T14:24:28.652200
ECC 521 - Elliptic Curve,classical_ecc,ECC_521,ecc-521-016,high,0.72,0.76,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.120854616165161,True,39.2,0.57,0.2,0.0,0.35,2025-12-10T14:24:37.018555
AES 256 GCM - Symmetric Encryption,classical_aes256,AES_256_GCM,aes-256-017,moderate,0.55,0.6,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.144800186157227,True,14.48,0.34,0.2,0.0,0.73,2025-12-10T14:24:45.417211
AES 192 - Medium Symmetric,classical_aes192,AES_192,aes-192-018,moderate,0.5,0.55,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.126983404159546,True,20.11,0.42,0.2,0.0,0.35,2025-12-10T14:24:53.801926
ChaCha20-Poly1305 - Stream Cipher,classical_chacha,CHACHA20_POLY1305,chacha20-019,moderate,0.52,0.57,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.130232334136963,False,116.23,0.49,0.2,0.0,0.35,2025-12-10T14:25:02.187501
FALLBACK AES - Emergency Mode,fallback,FALLBACK_AES,fallback-aes-020,moderate,0.6,0.65,False,"['AES_192', 'AES_256_GCM']",[],6.122057914733887,True,29.41,0.36,0.1,0.05,0.475,2025-12-10T14:25:10.561012
QKD BB84 - Ultra Security,quantum_bb84,QKD_BB84,qkd-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.1220762729644775,True,51.03,0.79,0.25,0.0,0.68,2025-12-10T14:25:19.439311
QKD E91 - Entanglement Based,quantum_e91,QKD_E91,qkd-e91-002,very_high,0.9,0.93,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.136286735534668,False,252.01,1.0,0.25,0.0,0.3,2025-12-10T14:25:27.829582
QKD CV-QKD - Continuous Variable,quantum_cv,QKD_CV-QKD,qkd-cv-003,high,0.85,0.88,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.129868507385254,False,231.96,1.0,0.25,0.0,0.3,2025-12-10T14:25:36.213545
QKD MDI-QKD - Measurement Device Independent,quantum_mdi,QKD_MDI-QKD,qkd-mdi-004,high,0.83,0.86,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.130009174346924,True,77.25,1.0,0.25,0.0,0.3,2025-12-10T14:25:44.584071
QKD DECOY - Decoy State Protocol,quantum_decoy,QKD_DECOY,qkd-decoy-005,very_high,0.91,0.94,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.1601176261901855,False,303.29,1.0,0.25,0.0,0.3,2025-12-10T14:25:52.991891
PQC KYBER - Post-Quantum KEM,pqc_kyber,PQC_KYBER,pqc-kyber-006,ultra,0.93,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.142069339752197,True,22.37,0.59,0.2,0.0,0.73,2025-12-10T14:26:01.391753
PQC DILITHIUM - Digital Signature,pqc_dilithium,PQC_DILITHIUM,pqc-dilithium-007,very_high,0.88,0.91,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.146899938583374,False,180.71,0.82,0.2,0.0,0.35,2025-12-10T14:26:09.789134
PQC NTRU - Lattice-Based Encryption,pqc_ntru,PQC_NTRU,pqc-ntru-008,very_high,0.86,0.89,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.151356220245361,True,40.39,0.79,0.2,0.0,0.35,2025-12-10T14:26:18.185058
PQC SABER - Module Learning,pqc_saber,PQC_SABER,pqc-saber-009,high,0.8,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1479573249816895,False,140.58,0.8,0.2,0.0,0.35,2025-12-10T14:26:26.588256
PQC FALCON - Fast Fourier Lattice,pqc_falcon,PQC_FALCON,pqc-falcon-010,ultra,0.94,0.97,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.139820098876953,False,130.53,0.81,0.2,0.0,0.35,2025-12-10T14:26:34.953163
PQC SPHINCS+ - Stateless Hash-Based,pqc_sphincs,PQC_SPHINCS,pqc-sphincs-011,very_high,0.89,0.92,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.13722038269043,False,190.02,0.81,0.2,0.0,0.35,2025-12-10T14:26:43.343716
HYBRID QKD+PQC - Maximum Security,hybrid_qkd_pqc,HYBRID_QKD_PQC,hybrid-qkd-pqc-012,ultra,0.97,0.99,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.134659051895142,True,96.87,1.0,0.25,0.0,0.3,2025-12-10T14:26:51.715366
HYBRID RSA+PQC - Transition Security,hybrid_rsa,HYBRID_RSA_PQC,hybrid-rsa-013,very_high,0.82,0.85,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.127897500991821,False,113.7,0.84,0.2,0.0,0.35,2025-12-10T14:27:00.085637
HYBRID ECC+PQC - Elliptic Curve Hybrid,hybrid_ecc,HYBRID_ECC_PQC,hybrid-ecc-014,high,0.75,0.79,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.158059120178223,False,151.56,0.84,0.2,0.0,0.35,2025-12-10T14:27:08.490340
RSA 4096 - Classical Strong,classical_rsa,RSA_4096,rsa-4096-015,high,0.7,0.74,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.128114938735962,True,51.99,0.61,0.2,0.0,0.35,2025-12-10T14:27:16.869545
ECC 521 - Elliptic Curve,classical_ecc,ECC_521,ecc-521-016,high,0.72,0.76,False,"['PQC_SABER', 'AES_256_GCM']",[],6.120022773742676,False,124.79,0.6,0.1,0.05,0.475,2025-12-10T14:27:25.241490
AES 256 GCM - Symmetric Encryption,classical_aes256,AES_256_GCM,aes-256-017,moderate,0.55,0.6,False,"['RSA_4096', 'AES_256_GCM']",[],6.141090393066406,True,15.67,0.33,0.1,0.05,0.88,2025-12-10T14:27:33.637079
AES 192 - Medium Symmetric,classical_aes192,AES_192,aes-192-018,moderate,0.5,0.55,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.107482194900513,False,101.15,0.44,0.2,0.0,0.35,2025-12-10T14:27:41.980160
ChaCha20-Poly1305 - Stream Cipher,classical_chacha,CHACHA20_POLY1305,chacha20-019,moderate,0.52,0.57,False,"['PQC_DILITHIUM', 'AES_256_GCM']",[],6.143540620803833,False,131.33,0.48,0.1,0.05,0.475,2025-12-10T14:27:50.378409
FALLBACK AES - Emergency Mode,fallback,FALLBACK_AES,fallback-aes-020,moderate,0.6,0.65,False,"['AES_192', 'AES_256_GCM']",[],6.1458659172058105,False,131.78,0.39,0.1,0.05,0.475,2025-12-10T14:27:58.779115
QKD BB84 - Ultra Security,quantum_bb84,QKD_BB84,qkd-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.132225751876831,False,272.59,0.79,0.25,0.0,0.68,2025-12-10T14:28:07.669816
QKD E91 - Entanglement Based,quantum_e91,QKD_E91,qkd-e91-002,very_high,0.9,0.93,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.1424102783203125,True,109.82,1.0,0.25,0.0,0.3,2025-12-10T14:28:16.058003
QKD CV-QKD - Continuous Variable,quantum_cv,QKD_CV-QKD,qkd-cv-003,high,0.85,0.88,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.144578218460083,False,203.7,1.0,0.25,0.0,0.3,2025-12-10T14:28:24.439663
QKD MDI-QKD - Measurement Device Independent,quantum_mdi,QKD_MDI-QKD,qkd-mdi-004,high,0.83,0.86,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.1467015743255615,True,79.84,1.0,0.25,0.0,0.3,2025-12-10T14:28:32.836390
QKD DECOY - Decoy State Protocol,quantum_decoy,QKD_DECOY,qkd-decoy-005,very_high,0.91,0.94,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.120762348175049,False,194.24,1.0,0.25,0.0,0.3,2025-12-10T14:28:41.216174
PQC KYBER - Post-Quantum KEM,pqc_kyber,PQC_KYBER,pqc-kyber-006,ultra,0.93,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.127814769744873,True,35.31,0.61,0.2,0.0,0.73,2025-12-10T14:28:49.586346
PQC DILITHIUM - Digital Signature,pqc_dilithium,PQC_DILITHIUM,pqc-dilithium-007,very_high,0.88,0.91,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1462695598602295,False,171.33,0.83,0.2,0.0,0.35,2025-12-10T14:28:57.986848
PQC NTRU - Lattice-Based Encryption,pqc_ntru,PQC_NTRU,pqc-ntru-008,very_high,0.86,0.89,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.118940830230713,True,47.33,0.81,0.2,0.0,0.35,2025-12-10T14:29:06.358143
PQC SABER - Module Learning,pqc_saber,PQC_SABER,pqc-saber-009,high,0.8,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1417272090911865,False,153.48,0.81,0.2,0.0,0.35,2025-12-10T14:29:14.740952
PQC FALCON - Fast Fourier Lattice,pqc_falcon,PQC_FALCON,pqc-falcon-010,ultra,0.94,0.97,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.142583608627319,False,184.61,0.79,0.2,0.0,0.35,2025-12-10T14:29:23.139226
PQC SPHINCS+ - Stateless Hash-Based,pqc_sphincs,PQC_SPHINCS,pqc-sphincs-011,very_high,0.89,0.92,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1430504322052,False,176.97,0.84,0.2,0.0,0.35,2025-12-10T14:29:31.537858
HYBRID QKD+PQC - Maximum Security,hybrid_qkd_pqc,HYBRID_QKD_PQC,hybrid-qkd-pqc-012,ultra,0.97,0.99,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.136658191680908,True,82.98,1.0,0.25,0.0,0.3,2025-12-10T14:29:39.925114
HYBRID RSA+PQC - Transition Security,hybrid_rsa,HYBRID_RSA_PQC,hybrid-rsa-013,very_high,0.82,0.85,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.140558242797852,False,136.93,0.82,0.2,0.0,0.35,2025-12-10T14:29:48.304878
HYBRID ECC+PQC - Elliptic Curve Hybrid,hybrid_ecc,HYBRID_ECC_PQC,hybrid-ecc-014,high,0.75,0.79,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.140051364898682,False,128.56,0.83,0.2,0.0,0.35,2025-12-10T14:29:56.676399
RSA 4096 - Classical Strong,classical_rsa,RSA_4096,rsa-4096-015,high,0.7,0.74,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.153943777084351,False,125.64,0.62,0.2,0.0,0.35,2025-12-10T14:30:05.077143
ECC 521 - Elliptic Curve,classical_ecc,ECC_521,ecc-521-016,high,0.72,0.76,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.137908935546875,False,106.6,0.59,0.2,0.0,0.35,2025-12-10T14:30:13.466681
AES 256 GCM - Symmetric Encryption,classical_aes256,AES_256_GCM,aes-256-017,moderate,0.55,0.6,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.135021209716797,True,15.47,0.33,0.2,0.0,0.73,2025-12-10T14:30:21.849367
AES 192 - Medium Symmetric,classical_aes192,AES_192,aes-192-018,moderate,0.5,0.55,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.139138221740723,True,20.35,0.4,0.2,0.0,0.35,2025-12-10T14:30:30.247365
ChaCha20-Poly1305 - Stream Cipher,classical_chacha,CHACHA20_POLY1305,chacha20-019,moderate,0.52,0.57,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.153277158737183,False,111.18,0.48,0.2,0.0,0.35,2025-12-10T14:30:38.650266
FALLBACK AES - Emergency Mode,fallback,FALLBACK_AES,fallback-aes-020,moderate,0.6,0.65,False,"['AES_192', 'AES_256_GCM']",[],6.1295084953308105,False,102.13,0.38,0.1,0.05,0.475,2025-12-10T14:30:47.017023
QKD BB84 - Ultra Security,quantum_bb84,QKD_BB84,qkd-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.143261671066284,False,192.44,0.78,0.25,0.0,0.68,2025-12-10T14:30:55.914680
QKD E91 - Entanglement Based,quantum_e91,QKD_E91,qkd-e91-002,very_high,0.9,0.93,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.1513991355896,False,308.58,1.0,0.25,0.0,0.3,2025-12-10T14:31:04.325398
QKD CV-QKD - Continuous Variable,quantum_cv,QKD_CV-QKD,qkd-cv-003,high,0.85,0.88,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.150330066680908,True,82.15,1.0,0.25,0.0,0.3,2025-12-10T14:31:12.728241
QKD MDI-QKD - Measurement Device Independent,quantum_mdi,QKD_MDI-QKD,qkd-mdi-004,high,0.83,0.86,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.1358397006988525,False,319.83,1.0,0.25,0.0,0.3,2025-12-10T14:31:21.116164
QKD DECOY - Decoy State Protocol,quantum_decoy,QKD_DECOY,qkd-decoy-005,very_high,0.91,0.94,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.142944097518921,False,294.27,1.0,0.25,0.0,0.3,2025-12-10T14:31:29.515419
PQC KYBER - Post-Quantum KEM,pqc_kyber,PQC_KYBER,pqc-kyber-006,ultra,0.93,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.12481164932251,False,157.66,0.6,0.2,0.0,0.73,2025-12-10T14:31:37.884470
PQC DILITHIUM - Digital Signature,pqc_dilithium,PQC_DILITHIUM,pqc-dilithium-007,very_high,0.88,0.91,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.133809328079224,False,130.61,0.8,0.2,0.0,0.35,2025-12-10T14:31:46.270677
PQC NTRU - Lattice-Based Encryption,pqc_ntru,PQC_NTRU,pqc-ntru-008,very_high,0.86,0.89,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.149170875549316,True,42.32,0.8,0.2,0.0,0.35,2025-12-10T14:31:54.680238
PQC SABER - Module Learning,pqc_saber,PQC_SABER,pqc-saber-009,high,0.8,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.140970706939697,False,131.65,0.84,0.2,0.0,0.35,2025-12-10T14:32:03.062871
PQC FALCON - Fast Fourier Lattice,pqc_falcon,PQC_FALCON,pqc-falcon-010,ultra,0.94,0.97,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1158270835876465,False,119.57,0.83,0.2,0.0,0.35,2025-12-10T14:32:11.420669
PQC SPHINCS+ - Stateless Hash-Based,pqc_sphincs,PQC_SPHINCS,pqc-sphincs-011,very_high,0.89,0.92,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.150569200515747,False,150.95,0.83,0.2,0.0,0.35,2025-12-10T14:32:19.824767
HYBRID QKD+PQC - Maximum Security,hybrid_qkd_pqc,HYBRID_QKD_PQC,hybrid-qkd-pqc-012,ultra,0.97,0.99,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.146102428436279,False,307.04,1.0,0.25,0.0,0.3,2025-12-10T14:32:28.224721
HYBRID RSA+PQC - Transition Security,hybrid_rsa,HYBRID_RSA_PQC,hybrid-rsa-013,very_high,0.82,0.85,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.138136386871338,False,132.74,0.83,0.2,0.0,0.35,2025-12-10T14:32:36.613857
HYBRID ECC+PQC - Elliptic Curve Hybrid,hybrid_ecc,HYBRID_ECC_PQC,hybrid-ecc-014,high,0.75,0.79,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.127245664596558,False,107.25,0.84,0.2,0.0,0.35,2025-12-10T14:32:44.996193
RSA 4096 - Classical Strong,classical_rsa,RSA_4096,rsa-4096-015,high,0.7,0.74,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.095595121383667,True,42.63,0.6,0.2,0.0,0.35,2025-12-10T14:32:53.344304
ECC 521 - Elliptic Curve,classical_ecc,ECC_521,ecc-521-016,high,0.72,0.76,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.131770372390747,False,141.89,0.6,0.2,0.0,0.35,2025-12-10T14:33:01.730468
AES 256 GCM - Symmetric Encryption,classical_aes256,AES_256_GCM,aes-256-017,moderate,0.55,0.6,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.146039009094238,True,17.82,0.36,0.2,0.0,0.73,2025-12-10T14:33:10.129881
AES 192 - Medium Symmetric,classical_aes192,AES_192,aes-192-018,moderate,0.5,0.55,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.143793344497681,True,17.18,0.42,0.2,0.0,0.35,2025-12-10T14:33:18.506666
ChaCha20-Poly1305 - Stream Cipher,classical_chacha,CHACHA20_POLY1305,chacha20-019,moderate,0.52,0.57,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.150599002838135,False,107.0,0.46,0.2,0.0,0.35,2025-12-10T14:33:26.915540
FALLBACK AES - Emergency Mode,fallback,FALLBACK_AES,fallback-aes-020,moderate,0.6,0.65,False,"['AES_192', 'AES_256_GCM']",[],6.145617961883545,False,112.29,0.38,0.1,0.05,0.475,2025-12-10T14:33:35.315942
QKD BB84 - Ultra Security,quantum_bb84,QKD_BB84,qkd-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.131077289581299,True,42.99,0.81,0.25,0.0,0.68,2025-12-10T14:33:44.200313
QKD E91 - Entanglement Based,quantum_e91,QKD_E91,qkd-e91-002,very_high,0.9,0.93,True,"['PQC_DILITHIUM', 'AES_256_GCM']",[],6.1319804191589355,True,81.22,1.0,0.1,0.05,0.475,2025-12-10T14:33:52.584525
QKD CV-QKD - Continuous Variable,quantum_cv,QKD_CV-QKD,qkd-cv-003,high,0.85,0.88,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.142441511154175,True,82.45,1.0,0.25,0.0,0.3,2025-12-10T14:34:00.977104
QKD MDI-QKD - Measurement Device Independent,quantum_mdi,QKD_MDI-QKD,qkd-mdi-004,high,0.83,0.86,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.145721197128296,False,228.08,1.0,0.25,0.0,0.3,2025-12-10T14:34:09.374183
QKD DECOY - Decoy State Protocol,quantum_decoy,QKD_DECOY,qkd-decoy-005,very_high,0.91,0.94,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.119759559631348,False,217.13,1.0,0.25,0.0,0.3,2025-12-10T14:34:17.744830
PQC KYBER - Post-Quantum KEM,pqc_kyber,PQC_KYBER,pqc-kyber-006,ultra,0.93,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.163680076599121,True,35.56,0.63,0.2,0.0,0.73,2025-12-10T14:34:26.161005
PQC DILITHIUM - Digital Signature,pqc_dilithium,PQC_DILITHIUM,pqc-dilithium-007,very_high,0.88,0.91,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.135717391967773,True,66.66,0.84,0.2,0.0,0.35,2025-12-10T14:34:34.557290
PQC NTRU - Lattice-Based Encryption,pqc_ntru,PQC_NTRU,pqc-ntru-008,very_high,0.86,0.89,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.127551317214966,False,105.55,0.79,0.2,0.0,0.35,2025-12-10T14:34:42.940624
PQC SABER - Module Learning,pqc_saber,PQC_SABER,pqc-saber-009,high,0.8,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.131564617156982,False,170.65,0.83,0.2,0.0,0.35,2025-12-10T14:34:51.314053
PQC FALCON - Fast Fourier Lattice,pqc_falcon,PQC_FALCON,pqc-falcon-010,ultra,0.94,0.97,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.140497922897339,True,47.32,0.79,0.2,0.0,0.35,2025-12-10T14:34:59.698031
PQC SPHINCS+ - Stateless Hash-Based,pqc_sphincs,PQC_SPHINCS,pqc-sphincs-011,very_high,0.89,0.92,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.144235372543335,False,197.24,0.81,0.2,0.0,0.35,2025-12-10T14:35:08.099049
HYBRID QKD+PQC - Maximum Security,hybrid_qkd_pqc,HYBRID_QKD_PQC,hybrid-qkd-pqc-012,ultra,0.97,0.99,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.153547286987305,True,90.84,1.0,0.25,0.0,0.3,2025-12-10T14:35:16.498573
HYBRID RSA+PQC - Transition Security,hybrid_rsa,HYBRID_RSA_PQC,hybrid-rsa-013,very_high,0.82,0.85,False,"['FALLBACK_AES', 'AES_256_GCM']",[],6.135616779327393,False,105.76,0.8,0.1,0.05,0.475,2025-12-10T14:35:24.862188
HYBRID ECC+PQC - Elliptic Curve Hybrid,hybrid_ecc,HYBRID_ECC_PQC,hybrid-ecc-014,high,0.75,0.79,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.160689830780029,True,43.25,0.79,0.2,0.0,0.35,2025-12-10T14:35:33.265273
RSA 4096 - Classical Strong,classical_rsa,RSA_4096,rsa-4096-015,high,0.7,0.74,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1156675815582275,False,109.02,0.65,0.2,0.0,0.35,2025-12-10T14:35:41.624068
ECC 521 - Elliptic Curve,classical_ecc,ECC_521,ecc-521-016,high,0.72,0.76,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.143046140670776,False,116.87,0.56,0.2,0.0,0.35,2025-12-10T14:35:49.996219
AES 256 GCM - Symmetric Encryption,classical_aes256,AES_256_GCM,aes-256-017,moderate,0.55,0.6,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.119574069976807,True,17.56,0.32,0.2,0.0,0.73,2025-12-10T14:35:58.367581
AES 192 - Medium Symmetric,classical_aes192,AES_192,aes-192-018,moderate,0.5,0.55,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.154099225997925,False,108.35,0.44,0.2,0.0,0.35,2025-12-10T14:36:06.769569
ChaCha20-Poly1305 - Stream Cipher,classical_chacha,CHACHA20_POLY1305,chacha20-019,moderate,0.52,0.57,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.142343282699585,False,96.46,0.5,0.2,0.0,0.35,2025-12-10T14:36:15.148919
FALLBACK AES - Emergency Mode,fallback,FALLBACK_AES,fallback-aes-020,moderate,0.6,0.65,False,"['AES_192', 'AES_256_GCM']",[],6.15243124961853,False,95.52,0.39,0.1,0.05,0.475,2025-12-10T14:36:23.555008
