scenario_name,scenario_category,request_id,security_level,risk_score,conf_score,has_qkd,proposed_algorithms,fallback_algorithms,response_time,feedback_success,feedback_latency,feedback_resource_usage,timestamp,system_load,available_resources,network_latency
Classical High - AES-256,classical,classical-high-aes256-016,high,0.65,0.7,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.0887205600738525,True,34.68,0.67,2025-10-22T17:59:54.828745,0.6,0.6,
Hybrid Very High - Mixed,hybrid,hybrid-veryhigh-mixed-014,very_high,0.81,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.083804368972778,False,70.66,0.65,2025-10-22T18:00:03.224776,0.48,0.76,
Classical Moderate - RSA-4096,classical,classical-mod-rsa-017,moderate,0.5,0.55,False,['AES_256_GCM'],[],6.084421634674072,True,31.3,0.48,2025-10-22T18:00:11.657313,0.65,0.55,
PQC High - SABER,post_quantum,pqc-high-saber-009,high,0.78,0.82,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1008079051971436,True,31.84,0.67,2025-10-22T18:00:20.090941,0.58,0.68,
PQC Very High - NTRU,post_quantum,pqc-veryhigh-ntru-008,very_high,0.83,0.86,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.066802978515625,True,33.76,0.66,2025-10-22T18:00:28.490348,0.52,0.72,
QKD Ultra Security - BB84,quantum,qkd-ultra-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.083329677581787,True,47.91,0.83,2025-10-22T18:00:36.890961,0.3,0.9,
PQC Ultra - KYBER,post_quantum,pqc-ultra-kyber-006,ultra,0.92,0.95,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.069448709487915,True,35.65,0.65,2025-10-22T18:00:45.307235,0.5,0.75,
Classical High - ECC-521,classical,classical-high-ecc-018,high,0.68,0.72,False,"['ECC_521', 'AES_256_GCM']",[],6.067178726196289,True,34.16,0.47,2025-10-22T18:00:53.691117,0.62,0.58,
Hybrid High - Transition,hybrid,hybrid-high-trans-015,high,0.7,0.74,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.098716735839844,True,46.64,0.67,2025-10-22T18:01:02.122294,0.58,0.68,
QKD Very High - DECOY,quantum,qkd-veryhigh-decoy-005,very_high,0.86,0.9,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.096226215362549,True,77.82,0.84,2025-10-22T18:01:10.537128,0.38,0.85,
Stress - High Load + QKD,stress_test,stress-highload-019,high,0.88,0.85,True,"['AES_256_GCM', 'PQC_KYBER']",[],6.099169015884399,False,60.06,0.51,2025-10-22T18:01:18.957367,0.88,0.3,
Hybrid Very High - RSA+PQC,hybrid,hybrid-veryhigh-rsa-012,very_high,0.78,0.82,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.100254535675049,True,44.81,0.65,2025-10-22T18:01:27.391983,0.5,0.75,
Hybrid High - ECC+PQC,hybrid,hybrid-high-ecc-013,high,0.72,0.76,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.067004919052124,True,33.64,0.66,2025-10-22T18:01:35.808013,0.55,0.7,
Network - High Latency,network_conditions,network-highlatency-020,high,0.7,0.73,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.100478410720825,False,133.08,0.66,2025-10-22T18:01:44.241461,0.55,0.65,280.0
QKD Ultra Security - BB84,quantum,qkd-ultra-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.113807916641235,True,61.15,0.83,2025-10-22T18:01:59.239519,0.3,0.9,
Hybrid High - ECC+PQC,hybrid,hybrid-high-ecc-013,high,0.72,0.76,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.065958738327026,True,34.41,0.66,2025-10-22T18:02:07.641328,0.55,0.7,
QKD High - MDI-QKD,quantum,qkd-high-mdi-004,high,0.8,0.85,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.080700397491455,True,66.92,0.85,2025-10-22T18:02:16.040592,0.48,0.78,
Network - High Latency,network_conditions,network-highlatency-020,high,0.7,0.73,False,"['AES_192', 'AES_256_GCM']",[],6.099275350570679,False,136.58,0.46,2025-10-22T18:02:24.474528,0.55,0.65,280.0
Hybrid High - Transition,hybrid,hybrid-high-trans-015,high,0.7,0.74,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.082298517227173,True,52.85,0.67,2025-10-22T18:02:32.875376,0.58,0.68,
QKD Very High - E91,quantum,qkd-veryhigh-e91-002,very_high,0.88,0.92,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.099645376205444,True,53.98,0.83,2025-10-22T18:02:41.325556,0.35,0.88,
Classical Moderate - RSA-4096,classical,classical-mod-rsa-017,moderate,0.5,0.55,False,['AES_256_GCM'],[],6.079589605331421,False,79.05,0.48,2025-10-22T18:02:49.725350,0.65,0.55,
Classical High - AES-256,classical,classical-high-aes256-016,high,0.65,0.7,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.100173473358154,True,29.46,0.67,2025-10-22T18:02:58.158851,0.6,0.6,
QKD High - CV-QKD,quantum,qkd-high-cv-003,high,0.82,0.87,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.099856376647949,True,64.95,0.85,2025-10-22T18:03:06.610804,0.45,0.8,
PQC Ultra - KYBER,post_quantum,pqc-ultra-kyber-006,ultra,0.92,0.95,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.099835395812988,True,35.19,0.65,2025-10-22T18:03:15.042439,0.5,0.75,
PQC Very High - NTRU,post_quantum,pqc-veryhigh-ntru-008,very_high,0.83,0.86,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.09932017326355,True,38.49,0.66,2025-10-22T18:03:23.475650,0.52,0.72,
Classical High - ECC-521,classical,classical-high-ecc-018,high,0.68,0.72,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.087363004684448,True,34.18,0.67,2025-10-22T18:03:31.893238,0.62,0.58,
PQC Ultra - FALCON,post_quantum,pqc-ultra-falcon-010,ultra,0.94,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.102609157562256,True,42.1,0.65,2025-10-22T18:03:40.342913,0.48,0.78,
Hybrid Very High - RSA+PQC,hybrid,hybrid-veryhigh-rsa-012,very_high,0.78,0.82,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.129045486450195,True,53.29,0.65,2025-10-22T18:03:48.807244,0.5,0.75,
Hybrid Very High - Mixed,hybrid,hybrid-veryhigh-mixed-014,very_high,0.81,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.101482152938843,True,42.3,0.65,2025-10-22T18:03:57.243105,0.48,0.76,
PQC Very High - DILITHIUM,post_quantum,pqc-veryhigh-dilithium-007,very_high,0.85,0.88,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.100876331329346,True,31.32,0.66,2025-10-22T18:04:05.676629,0.55,0.7,
Stress - High Load + QKD,stress_test,stress-highload-019,high,0.88,0.85,True,"['AES_256_GCM', 'PQC_KYBER']",[],6.096622943878174,False,55.01,0.51,2025-10-22T18:04:14.106557,0.88,0.3,
QKD Very High - DECOY,quantum,qkd-veryhigh-decoy-005,very_high,0.86,0.9,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.080030202865601,True,54.12,0.84,2025-10-22T18:04:22.508258,0.38,0.85,
PQC High - SPHINCS,post_quantum,pqc-high-sphincs-011,high,0.76,0.8,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.12260103225708,True,28.78,0.67,2025-10-22T18:04:30.958395,0.6,0.65,
PQC High - SABER,post_quantum,pqc-high-saber-009,high,0.78,0.82,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.101567983627319,True,52.28,0.67,2025-10-22T18:04:39.394920,0.58,0.68,
Classical High - AES-256,classical,classical-high-aes256-016,high,0.65,0.7,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.100657224655151,True,33.68,0.67,2025-10-22T18:04:49.343276,0.6,0.6,
Hybrid High - ECC+PQC,hybrid,hybrid-high-ecc-013,high,0.72,0.76,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.0823047161102295,True,34.84,0.66,2025-10-22T18:04:57.772534,0.55,0.7,
Stress - High Load + QKD,stress_test,stress-highload-019,high,0.88,0.85,True,"['AES_256_GCM', 'PQC_KYBER']",[],6.1055097579956055,False,50.59,0.51,2025-10-22T18:05:06.211889,0.88,0.3,
PQC Very High - NTRU,post_quantum,pqc-veryhigh-ntru-008,very_high,0.83,0.86,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.0833494663238525,True,37.68,0.66,2025-10-22T18:05:14.627474,0.52,0.72,
Hybrid Very High - RSA+PQC,hybrid,hybrid-veryhigh-rsa-012,very_high,0.78,0.82,False,"['FALLBACK_AES', 'AES_256_GCM']",[],6.160940170288086,True,20.12,0.46,2025-10-22T18:05:23.121724,0.5,0.75,
Network - High Latency,network_conditions,network-highlatency-020,high,0.7,0.73,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.132130861282349,True,102.51,0.66,2025-10-22T18:05:31.577097,0.55,0.65,280.0
Hybrid Very High - Mixed,hybrid,hybrid-veryhigh-mixed-014,very_high,0.81,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.118367671966553,False,95.82,0.65,2025-10-22T18:05:40.028003,0.48,0.76,
QKD Very High - E91,quantum,qkd-veryhigh-e91-002,very_high,0.88,0.92,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.10147500038147,True,76.37,0.83,2025-10-22T18:05:48.476329,0.35,0.88,
QKD Very High - DECOY,quantum,qkd-veryhigh-decoy-005,very_high,0.86,0.9,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.114270210266113,True,63.5,0.84,2025-10-22T18:05:56.924737,0.38,0.85,
Classical High - ECC-521,classical,classical-high-ecc-018,high,0.68,0.72,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.098344564437866,True,33.09,0.67,2025-10-22T18:06:05.360724,0.62,0.58,
Hybrid High - Transition,hybrid,hybrid-high-trans-015,high,0.7,0.74,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.091452598571777,False,123.14,0.67,2025-10-22T18:06:13.786672,0.58,0.68,
PQC High - SABER,post_quantum,pqc-high-saber-009,high,0.78,0.82,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.0826475620269775,True,52.78,0.67,2025-10-22T18:06:22.177849,0.58,0.68,
PQC High - SPHINCS,post_quantum,pqc-high-sphincs-011,high,0.76,0.8,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.096086263656616,True,53.31,0.67,2025-10-22T18:06:30.592557,0.6,0.65,
QKD Ultra Security - BB84,quantum,qkd-ultra-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.098914623260498,True,58.01,0.83,2025-10-22T18:06:39.011146,0.3,0.9,
QKD High - CV-QKD,quantum,qkd-high-cv-003,high,0.82,0.87,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.085403919219971,True,49.06,0.85,2025-10-22T18:06:47.431146,0.45,0.8,
PQC Ultra - KYBER,post_quantum,pqc-ultra-kyber-006,ultra,0.92,0.95,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.108574628829956,True,34.9,0.65,2025-10-22T18:06:55.876410,0.5,0.75,
PQC Very High - DILITHIUM,post_quantum,pqc-veryhigh-dilithium-007,very_high,0.85,0.88,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.10249400138855,False,109.01,0.66,2025-10-22T18:07:04.314150,0.55,0.7,
PQC Ultra - FALCON,post_quantum,pqc-ultra-falcon-010,ultra,0.94,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.117212533950806,True,31.94,0.65,2025-10-22T18:07:12.763383,0.48,0.78,
QKD High - MDI-QKD,quantum,qkd-high-mdi-004,high,0.8,0.85,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.099671125411987,True,53.88,0.85,2025-10-22T18:07:21.212389,0.48,0.78,
Classical Moderate - RSA-4096,classical,classical-mod-rsa-017,moderate,0.5,0.55,False,['AES_256_GCM'],[],6.085421085357666,True,27.84,0.48,2025-10-22T18:07:29.630513,0.65,0.55,
Hybrid High - ECC+PQC,hybrid,hybrid-high-ecc-013,high,0.72,0.76,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.095792770385742,True,53.41,0.66,2025-10-22T18:07:39.561699,0.55,0.7,
QKD Very High - E91,quantum,qkd-veryhigh-e91-002,very_high,0.88,0.92,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.065544843673706,True,55.17,0.83,2025-10-22T18:07:47.947719,0.35,0.88,
QKD Ultra Security - BB84,quantum,qkd-ultra-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.081448316574097,True,68.26,0.83,2025-10-22T18:07:56.363350,0.3,0.9,
PQC Very High - DILITHIUM,post_quantum,pqc-veryhigh-dilithium-007,very_high,0.85,0.88,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.100042819976807,True,49.49,0.66,2025-10-22T18:08:04.796749,0.55,0.7,
Network - High Latency,network_conditions,network-highlatency-020,high,0.7,0.73,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.097635746002197,False,205.56,0.66,2025-10-22T18:08:13.227820,0.55,0.65,280.0
Classical Moderate - RSA-4096,classical,classical-mod-rsa-017,moderate,0.5,0.55,False,['AES_256_GCM'],[],6.069695472717285,True,21.71,0.48,2025-10-22T18:08:21.631574,0.65,0.55,
Hybrid High - Transition,hybrid,hybrid-high-trans-015,high,0.7,0.74,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.116559267044067,True,28.24,0.67,2025-10-22T18:08:30.063838,0.58,0.68,
QKD Very High - DECOY,quantum,qkd-veryhigh-decoy-005,very_high,0.86,0.9,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.116779804229736,True,66.85,0.84,2025-10-22T18:08:38.513992,0.38,0.85,
QKD High - MDI-QKD,quantum,qkd-high-mdi-004,high,0.8,0.85,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.083152532577515,True,56.77,0.85,2025-10-22T18:08:46.930724,0.48,0.78,
Hybrid Very High - RSA+PQC,hybrid,hybrid-veryhigh-rsa-012,very_high,0.78,0.82,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.057117700576782,True,31.63,0.65,2025-10-22T18:08:55.321269,0.5,0.75,
Classical High - ECC-521,classical,classical-high-ecc-018,high,0.68,0.72,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.099687099456787,True,46.65,0.67,2025-10-22T18:09:03.731037,0.62,0.58,
Classical High - AES-256,classical,classical-high-aes256-016,high,0.65,0.7,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.09939169883728,True,42.73,0.67,2025-10-22T18:09:12.164749,0.6,0.6,
PQC Ultra - FALCON,post_quantum,pqc-ultra-falcon-010,ultra,0.94,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.082279920578003,True,48.14,0.65,2025-10-22T18:09:20.597931,0.48,0.78,
PQC Ultra - KYBER,post_quantum,pqc-ultra-kyber-006,ultra,0.92,0.95,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.11601710319519,True,44.55,0.65,2025-10-22T18:09:29.047313,0.5,0.75,
PQC Very High - NTRU,post_quantum,pqc-veryhigh-ntru-008,very_high,0.83,0.86,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.082978010177612,True,34.65,0.66,2025-10-22T18:09:37.464839,0.52,0.72,
PQC High - SABER,post_quantum,pqc-high-saber-009,high,0.78,0.82,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.083223342895508,True,36.79,0.67,2025-10-22T18:09:45.881624,0.58,0.68,
Hybrid Very High - Mixed,hybrid,hybrid-veryhigh-mixed-014,very_high,0.81,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.082724571228027,True,47.43,0.65,2025-10-22T18:09:54.315128,0.48,0.76,
Stress - High Load + QKD,stress_test,stress-highload-019,high,0.88,0.85,True,"['AES_256_GCM', 'PQC_KYBER']",[],6.082919120788574,False,73.85,0.51,2025-10-22T18:10:02.715273,0.88,0.3,
QKD High - CV-QKD,quantum,qkd-high-cv-003,high,0.82,0.87,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.1022539138793945,True,75.12,0.85,2025-10-22T18:10:11.134828,0.45,0.8,
PQC High - SPHINCS,post_quantum,pqc-high-sphincs-011,high,0.76,0.8,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.100147008895874,True,37.63,0.67,2025-10-22T18:10:19.566030,0.6,0.65,
PQC Ultra - FALCON,post_quantum,pqc-ultra-falcon-010,ultra,0.94,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.081905364990234,True,49.78,0.65,2025-10-22T18:10:29.482923,0.48,0.78,
QKD Very High - DECOY,quantum,qkd-veryhigh-decoy-005,very_high,0.86,0.9,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.066960334777832,True,78.33,0.84,2025-10-22T18:10:37.883067,0.38,0.85,
Hybrid Very High - Mixed,hybrid,hybrid-veryhigh-mixed-014,very_high,0.81,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.068148374557495,True,29.37,0.65,2025-10-22T18:10:46.282563,0.48,0.76,
Classical High - AES-256,classical,classical-high-aes256-016,high,0.65,0.7,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.116405963897705,False,107.22,0.67,2025-10-22T18:10:54.732788,0.6,0.6,
PQC Ultra - KYBER,post_quantum,pqc-ultra-kyber-006,ultra,0.92,0.95,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.083438158035278,True,46.41,0.65,2025-10-22T18:11:03.150052,0.5,0.75,
Classical High - ECC-521,classical,classical-high-ecc-018,high,0.68,0.72,False,"['AES_192', 'AES_256_GCM']",[],6.116802453994751,True,31.23,0.47,2025-10-22T18:11:11.600644,0.62,0.58,
Hybrid High - ECC+PQC,hybrid,hybrid-high-ecc-013,high,0.72,0.76,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.100194215774536,True,53.4,0.66,2025-10-22T18:11:20.033671,0.55,0.7,
PQC Very High - NTRU,post_quantum,pqc-veryhigh-ntru-008,very_high,0.83,0.86,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.082122564315796,True,45.75,0.66,2025-10-22T18:11:28.450383,0.52,0.72,
Classical Moderate - RSA-4096,classical,classical-mod-rsa-017,moderate,0.5,0.55,False,['AES_256_GCM'],[],6.083354473114014,True,28.02,0.48,2025-10-22T18:11:36.867160,0.65,0.55,
Stress - High Load + QKD,stress_test,stress-highload-019,high,0.88,0.85,True,"['AES_256_GCM', 'PQC_KYBER']",[],6.065351486206055,False,51.54,0.51,2025-10-22T18:11:45.284051,0.88,0.3,
QKD Very High - E91,quantum,qkd-veryhigh-e91-002,very_high,0.88,0.92,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.0834641456604,True,63.09,0.83,2025-10-22T18:11:53.700884,0.35,0.88,
QKD High - CV-QKD,quantum,qkd-high-cv-003,high,0.82,0.87,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.066107273101807,True,52.94,0.85,2025-10-22T18:12:02.100382,0.45,0.8,
QKD Ultra Security - BB84,quantum,qkd-ultra-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.1142847537994385,True,63.47,0.83,2025-10-22T18:12:10.532380,0.3,0.9,
Hybrid High - Transition,hybrid,hybrid-high-trans-015,high,0.7,0.74,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.066033601760864,True,41.89,0.67,2025-10-22T18:12:18.917149,0.58,0.68,
PQC Very High - DILITHIUM,post_quantum,pqc-veryhigh-dilithium-007,very_high,0.85,0.88,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.083224296569824,True,49.78,0.66,2025-10-22T18:12:27.334520,0.55,0.7,
PQC High - SABER,post_quantum,pqc-high-saber-009,high,0.78,0.82,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.120956897735596,True,46.88,0.67,2025-10-22T18:12:35.788927,0.58,0.68,
QKD High - MDI-QKD,quantum,qkd-high-mdi-004,high,0.8,0.85,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.1335718631744385,True,65.07,0.85,2025-10-22T18:12:44.272472,0.48,0.78,
Hybrid Very High - RSA+PQC,hybrid,hybrid-veryhigh-rsa-012,very_high,0.78,0.82,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.133923053741455,True,36.8,0.65,2025-10-22T18:12:52.748177,0.5,0.75,
PQC High - SPHINCS,post_quantum,pqc-high-sphincs-011,high,0.76,0.8,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.134236812591553,False,66.61,0.67,2025-10-22T18:13:01.221890,0.6,0.65,
Network - High Latency,network_conditions,network-highlatency-020,high,0.7,0.73,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1223273277282715,False,205.18,0.66,2025-10-22T18:13:09.694980,0.55,0.65,280.0
PQC Ultra - FALCON,post_quantum,pqc-ultra-falcon-010,ultra,0.94,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.122292518615723,False,98.41,0.65,2025-10-22T18:13:19.660359,0.48,0.78,
QKD Very High - DECOY,quantum,qkd-veryhigh-decoy-005,very_high,0.86,0.9,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.145975589752197,True,84.93,0.84,2025-10-22T18:13:28.147779,0.38,0.85,
Hybrid Very High - RSA+PQC,hybrid,hybrid-veryhigh-rsa-012,very_high,0.78,0.82,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.134854555130005,True,36.9,0.65,2025-10-22T18:13:36.627699,0.5,0.75,
PQC Ultra - KYBER,post_quantum,pqc-ultra-kyber-006,ultra,0.92,0.95,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.135391473770142,True,38.78,0.65,2025-10-22T18:13:45.101088,0.5,0.75,
QKD High - CV-QKD,quantum,qkd-high-cv-003,high,0.82,0.87,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.128341197967529,True,74.76,0.85,2025-10-22T18:13:53.573205,0.45,0.8,
Classical High - ECC-521,classical,classical-high-ecc-018,high,0.68,0.72,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.144101858139038,True,46.54,0.67,2025-10-22T18:14:02.056888,0.62,0.58,
Hybrid High - ECC+PQC,hybrid,hybrid-high-ecc-013,high,0.72,0.76,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.129263401031494,True,35.21,0.66,2025-10-22T18:14:10.528345,0.55,0.7,
QKD High - MDI-QKD,quantum,qkd-high-mdi-004,high,0.8,0.85,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.127015113830566,True,59.64,0.85,2025-10-22T18:14:18.996516,0.48,0.78,
Hybrid High - Transition,hybrid,hybrid-high-trans-015,high,0.7,0.74,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.131394624710083,True,54.37,0.67,2025-10-22T18:14:27.468119,0.58,0.68,
Stress - High Load + QKD,stress_test,stress-highload-019,high,0.88,0.85,True,"['AES_256_GCM', 'PQC_KYBER']",[],6.130392551422119,True,31.14,0.51,2025-10-22T18:14:35.939745,0.88,0.3,
QKD Ultra Security - BB84,quantum,qkd-ultra-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.139212608337402,True,66.06,0.83,2025-10-22T18:14:44.414038,0.3,0.9,
PQC High - SPHINCS,post_quantum,pqc-high-sphincs-011,high,0.76,0.8,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.138277292251587,True,28.41,0.67,2025-10-22T18:14:52.894607,0.6,0.65,
QKD Very High - E91,quantum,qkd-veryhigh-e91-002,very_high,0.88,0.92,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.13856315612793,True,52.58,0.83,2025-10-22T18:15:01.376938,0.35,0.88,
Network - High Latency,network_conditions,network-highlatency-020,high,0.7,0.73,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.147835731506348,True,111.42,0.66,2025-10-22T18:15:09.862953,0.55,0.65,280.0
PQC Very High - DILITHIUM,post_quantum,pqc-veryhigh-dilithium-007,very_high,0.85,0.88,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.138192415237427,True,30.68,0.66,2025-10-22T18:15:18.344653,0.55,0.7,
Classical High - AES-256,classical,classical-high-aes256-016,high,0.65,0.7,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.0987548828125,True,47.67,0.67,2025-10-22T18:15:26.787524,0.6,0.6,
PQC High - SABER,post_quantum,pqc-high-saber-009,high,0.78,0.82,False,"['ECC_521', 'AES_256_GCM']",[],6.0969274044036865,True,26.69,0.47,2025-10-22T18:15:35.202120,0.58,0.68,
Hybrid Very High - Mixed,hybrid,hybrid-veryhigh-mixed-014,very_high,0.81,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.081852912902832,True,50.26,0.65,2025-10-22T18:15:43.603817,0.48,0.76,
PQC Very High - NTRU,post_quantum,pqc-veryhigh-ntru-008,very_high,0.83,0.86,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.101096868515015,True,36.8,0.66,2025-10-22T18:15:52.037727,0.52,0.72,
Classical Moderate - RSA-4096,classical,classical-mod-rsa-017,moderate,0.5,0.55,False,['AES_256_GCM'],[],6.1006810665130615,True,30.53,0.48,2025-10-22T18:16:00.470714,0.65,0.55,
QKD Very High - E91,quantum,qkd-veryhigh-e91-002,very_high,0.88,0.92,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.09599757194519,True,80.09,0.83,2025-10-22T18:16:10.402274,0.35,0.88,
PQC High - SABER,post_quantum,pqc-high-saber-009,high,0.78,0.82,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.083238363265991,True,33.04,0.67,2025-10-22T18:16:18.817211,0.58,0.68,
Hybrid High - ECC+PQC,hybrid,hybrid-high-ecc-013,high,0.72,0.76,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.083572864532471,True,43.1,0.66,2025-10-22T18:16:27.238373,0.55,0.7,
Classical High - AES-256,classical,classical-high-aes256-016,high,0.65,0.7,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.11288046836853,True,54.8,0.67,2025-10-22T18:16:35.669446,0.6,0.6,
PQC Ultra - FALCON,post_quantum,pqc-ultra-falcon-010,ultra,0.94,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1373679637908936,True,53.28,0.65,2025-10-22T18:16:44.159113,0.48,0.78,
Network - High Latency,network_conditions,network-highlatency-020,high,0.7,0.73,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.135221004486084,True,111.06,0.66,2025-10-22T18:16:52.639233,0.55,0.65,280.0
Hybrid Very High - Mixed,hybrid,hybrid-veryhigh-mixed-014,very_high,0.81,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.136706829071045,True,48.11,0.65,2025-10-22T18:17:01.116720,0.48,0.76,
QKD High - CV-QKD,quantum,qkd-high-cv-003,high,0.82,0.87,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.131069898605347,True,84.15,0.85,2025-10-22T18:17:09.590463,0.45,0.8,
